MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:107427	Elavl4	ELAV like RNA binding protein 4	4		regulation of translation at synapse, modulating synaptic transmission			ISO	RGD:1560027 	J:155856 	
MGI:109610	Enc1	ectodermal-neural cortex 1	13		negative regulation of translation			ISO	O14682 	J:164563 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		glutamyl-tRNA aminoacylation			IEA	IPR004526 	J:72247 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		negative regulation of translation			IDA		J:192858 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		negative regulation of translation			ISO	P07814 	J:164563 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		prolyl-tRNA aminoacylation			IBA	PTN000155236 	J:265628 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		prolyl-tRNA aminoacylation			IDA		J:93041 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		prolyl-tRNA aminoacylation			ISO	P07814 	J:164563 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		translation			IEA	IPR011035 	J:72247 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		translation			IEA	KW-0648 	J:60000 	
MGI:97838	Eprs	glutamyl-prolyl-tRNA synthetase	1		tRNA aminoacylation for protein translation			IEA	IPR000738 IPR001412 IPR002314 IPR020059 	J:72247 	
MGI:95410	Erbb2	erb-b2 receptor tyrosine kinase 2	11		positive regulation of translation			ISO	P04626 	J:164563 	
MGI:2385071	Etf1	eukaryotic translation termination factor 1	18		cytoplasmic translational termination			IBA	PTN000012042 	J:265628 	
MGI:2385071	Etf1	eukaryotic translation termination factor 1	18		regulation of translational termination			ISO	P62495 	J:164563 	
MGI:2385071	Etf1	eukaryotic translation termination factor 1	18		translation			IEA	KW-0648 	J:60000 	
MGI:2385071	Etf1	eukaryotic translation termination factor 1	18		translational termination			ISO	P62495 	J:73065 	
MGI:2385133	Exosc2	exosome component 2	2		exonucleolytic catabolism of deadenylated mRNA			IBA	PTN000481223 	J:265628 	
MGI:1913612	Exosc3	exosome component 3	4		exonucleolytic catabolism of deadenylated mRNA			IBA	PTN000481223 	J:265628 	
MGI:1913612	Exosc3	exosome component 3	4		exonucleolytic catabolism of deadenylated mRNA			ISO	Q9NQT5 	J:164563 	
MGI:107889	Exosc5	exosome component 5	7		exonucleolytic catabolism of deadenylated mRNA			ISO	Q9NQT4 	J:164563 	
MGI:1913696	Exosc7	exosome component 7	9		exonucleolytic catabolism of deadenylated mRNA			IBA	PTN000120504 	J:265628 	
MGI:1913696	Exosc7	exosome component 7	9		nuclear polyadenylation-dependent mRNA catabolic process			IBA	PTN000120504 	J:265628 	
MGI:1916889	Exosc8	exosome component 8	3		exonucleolytic catabolism of deadenylated mRNA			IBA	PTN000120504 	J:265628 	
MGI:1916889	Exosc8	exosome component 8	3		nuclear polyadenylation-dependent mRNA catabolic process			IBA	PTN000120504 	J:265628 	
MGI:1355319	Exosc9	exosome component 9	3		exonucleolytic catabolism of deadenylated mRNA			IBA	PTN000120504 	J:265628 	
MGI:1355319	Exosc9	exosome component 9	3		exonucleolytic catabolism of deadenylated mRNA			ISO	Q06265 	J:164563 	
MGI:1355319	Exosc9	exosome component 9	3		nuclear polyadenylation-dependent mRNA catabolic process			IBA	PTN000120504 	J:265628 	
MGI:1917205	Fars2	phenylalanine-tRNA synthetase 2 (mitochondrial)	13		phenylalanyl-tRNA aminoacylation			IBA	PTN000165932 	J:265628 	
MGI:1917205	Fars2	phenylalanine-tRNA synthetase 2 (mitochondrial)	13		phenylalanyl-tRNA aminoacylation			ISO	O95363 	J:164563 	
MGI:1917205	Fars2	phenylalanine-tRNA synthetase 2 (mitochondrial)	13		translation			IEA	KW-0648 	J:60000 	
MGI:1913840	Farsa	phenylalanyl-tRNA synthetase, alpha subunit	8		phenylalanyl-tRNA aminoacylation			IBA	PTN000165932 	J:265628 	
MGI:1913840	Farsa	phenylalanyl-tRNA synthetase, alpha subunit	8		phenylalanyl-tRNA aminoacylation			ISO	Q9Y285 	J:164563 	
MGI:1913840	Farsa	phenylalanyl-tRNA synthetase, alpha subunit	8		translation			IEA	KW-0648 	J:60000 	
MGI:1346035	Farsb	phenylalanyl-tRNA synthetase, beta subunit	1		phenylalanyl-tRNA aminoacylation			IBA	PTN000101805 	J:265628 	
MGI:1346035	Farsb	phenylalanyl-tRNA synthetase, beta subunit	1		phenylalanyl-tRNA aminoacylation			ISO	Q9NSD9 	J:164563 	
MGI:1346035	Farsb	phenylalanyl-tRNA synthetase, beta subunit	1		translation			IEA	KW-0648 	J:60000 	
MGI:1922869	Fastkd2	FAST kinase domains 2	1		mitochondrial translation			ISO	Q9NYY8 	J:164563 	
MGI:1922869	Fastkd2	FAST kinase domains 2	1		positive regulation of mitochondrial translation			ISO	Q9NYY8 	J:164563 	
MGI:1916827	Fastkd3	FAST kinase domains 3	13		positive regulation of mitochondrial translation			ISO	Q14CZ7 	J:164563 	
MGI:102547	Fau	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)	19		translation			IEA	IPR006846 	J:72247 	
MGI:95513	Fech	ferrochelatase	18		regulation of eIF2 alpha phosphorylation by heme			IGI	MGI:1353448 MGI:95513 	J:99200 	
MGI:95513	Fech	ferrochelatase	18		regulation of eIF2 alpha phosphorylation by heme			IMP	MGI:1858114 	J:99200 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		negative regulation of cytoplasmic translation			IDA		J:231207 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		negative regulation of translation			IBA	PTN001318100 	J:265628 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		negative regulation of translation			IDA		J:87312 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		negative regulation of translation			IMP		J:242173 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		negative regulation of translational initiation			IDA		J:156046 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		positive regulation of translation			IBA	PTN001318100 	J:265628 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		positive regulation of translation			IMP		J:144699 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		positive regulation of translation			ISO	Q06787 	J:164563 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		regulation of translation			IEA	IPR040148 	J:72247 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		regulation of translation at postsynapse, modulating synaptic transmission	happens in Schaffer collateral - CA1 synapse		IMP		J:76865 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		regulation of translation at postsynapse, modulating synaptic transmission	happens in hippocampal neuron,regulates_translation_of Arc		IMP		J:145490 	
MGI:95564	Fmr1	FMRP translational regulator 1	X		regulation of translation at presynapse, modulating synaptic transmission			ISO	RGD:2623 	J:155856 	
MGI:1890081	Foxo3	forkhead box O3	10		regulation of translation			ISO	O43524 	J:164563 	
MGI:1347093	Fto	fat mass and obesity associated	8		mRNA destabilization			ISO	Q9C0B1 	J:164563 	
MGI:1859648	Ftsj1	FtsJ RNA methyltransferase homolog 1 (E. coli)	X		cytoplasmic translation			IBA	PTN000100323 	J:265628 	
MGI:104860	Fxr1	fragile X mental retardation gene 1, autosomal homolog	3		negative regulation of translation			IBA	PTN001318100 	J:265628 	
MGI:104860	Fxr1	fragile X mental retardation gene 1, autosomal homolog	3		negative regulation of translation		PR:Q61584-5	IDA		J:96927 	
MGI:104860	Fxr1	fragile X mental retardation gene 1, autosomal homolog	3		positive regulation of translation			IBA	PTN001318100 	J:265628 	
MGI:104860	Fxr1	fragile X mental retardation gene 1, autosomal homolog	3		regulation of translation			IEA	IPR040148 	J:72247 	
MGI:1346074	Fxr2	fragile X mental retardation, autosomal homolog 2	11		negative regulation of translation			IBA	PTN001318100 	J:265628 	
MGI:1346074	Fxr2	fragile X mental retardation, autosomal homolog 2	11		positive regulation of translation			IBA	PTN001318100 	J:265628 	
MGI:1346074	Fxr2	fragile X mental retardation, autosomal homolog 2	11		regulation of translation			IBA	MGI:95564 PTN001318100 Q06787 RGD:2623 	J:265628 	
MGI:95640	Gapdh	glyceraldehyde-3-phosphate dehydrogenase	6		negative regulation of translation			IDA		J:192858 	
MGI:95640	Gapdh	glyceraldehyde-3-phosphate dehydrogenase	6		negative regulation of translation			ISO	P04406 	J:164563 	
MGI:95640	Gapdh	glyceraldehyde-3-phosphate dehydrogenase	6		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2449057	Gars	glycyl-tRNA synthetase	6		glycyl-tRNA aminoacylation			IBA	PTN000078673 	J:265628 	
MGI:2449057	Gars	glycyl-tRNA synthetase	6		glycyl-tRNA aminoacylation	happens in brain		IMP	MGI:3760297 	J:149830 	
MGI:2449057	Gars	glycyl-tRNA synthetase	6		mitochondrial glycyl-tRNA aminoacylation			IBA	PTN000078675 	J:265628 	
MGI:2449057	Gars	glycyl-tRNA synthetase	6		translation			IEA	KW-0648 	J:60000 	
MGI:2449057	Gars	glycyl-tRNA synthetase	6		tRNA aminoacylation for protein translation			ISO	P41250 	J:164563 	
MGI:2442496	Gatb	glutamyl-tRNA(Gln) amidotransferase, subunit B	3		mitochondrial translation			IBA	PTN000183793 	J:265628 	
MGI:2442496	Gatb	glutamyl-tRNA(Gln) amidotransferase, subunit B	3		mitochondrial translation			ISO	O75879 	J:164563 	
MGI:2442496	Gatb	glutamyl-tRNA(Gln) amidotransferase, subunit B	3		translation			IEA	KW-0648 	J:60000 	
MGI:1923776	Gatc	glutamyl-tRNA(Gln) amidotransferase, subunit C	5		mitochondrial translation			IBA	PTN000385052 	J:265628 	
MGI:1923776	Gatc	glutamyl-tRNA(Gln) amidotransferase, subunit C	5		mitochondrial translation			ISO	O43716 	J:164563 	
MGI:1923776	Gatc	glutamyl-tRNA(Gln) amidotransferase, subunit C	5		translation			IEA	KW-0648 	J:60000 	
MGI:2444248	Gcn1	GCN1 activator of EIF2AK4	5		regulation of translation			IEA	IPR033173 	J:72247 	
MGI:2444248	Gcn1	GCN1 activator of EIF2AK4	5		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2449311	Gemin5	gem nuclear organelle associated protein 5	11		regulation of translation			ISO	Q8TEQ6 	J:164563 	
MGI:2449311	Gemin5	gem nuclear organelle associated protein 5	11		translation			IEA	KW-0648 	J:60000 	
MGI:107339	Gfm1	G elongation factor, mitochondrial 1	3		mitochondrial translational elongation			IBA	PTN000563009 	J:265628 	
MGI:107339	Gfm1	G elongation factor, mitochondrial 1	3		mitochondrial translational elongation			ISO	Q96RP9 	J:164563 	
MGI:107339	Gfm1	G elongation factor, mitochondrial 1	3		translation			IEA	KW-0648 	J:60000 	
MGI:107339	Gfm1	G elongation factor, mitochondrial 1	3		translational elongation			IEA	IPR004540 	J:72247 	
MGI:107339	Gfm1	G elongation factor, mitochondrial 1	3		translational elongation			IEA	KW-0251 	J:60000 	
MGI:2444783	Gfm2	G elongation factor, mitochondrial 2	13		mitochondrial translation			IBA	PTN000562984 	J:265628 	
MGI:2444783	Gfm2	G elongation factor, mitochondrial 2	13		mitochondrial translation			ISO	Q969S9 	J:164563 	
MGI:2444783	Gfm2	G elongation factor, mitochondrial 2	13		translation			IEA	KW-0648 	J:60000 	
MGI:2138584	Gigyf2	GRB10 interacting GYF protein 2	1		mRNA destabilization			ISO	Q6Y7W6 	J:164563 	
MGI:2138584	Gigyf2	GRB10 interacting GYF protein 2	1		negative regulation of translation			ISO	Q6Y7W6 	J:73065 	
MGI:1921662	Gle1	GLE1 RNA export mediator (yeast)	2		regulation of translational initiation			IBA	PTN000311158 	J:265628 	
MGI:1921662	Gle1	GLE1 RNA export mediator (yeast)	2		regulation of translational termination			IBA	PTN000311158 	J:265628 	
MGI:3780170	Gm2000	predicted gene 2000	1		translation			IEA	IPR001854 IPR018254 IPR036049 	J:72247 	
MGI:3781727	Gm3550	predicted gene 3550	18		cytoplasmic translation			IBA	PTN000306390 	J:265628 	
MGI:3647029	Gm6133	predicted gene 6133	18		cytoplasmic translation			IBA	PTN000174131 	J:265628 	
MGI:5804828	Gm45713	predicted gene 45713	7		negative regulation of translation			IBA	PTN000166701 	J:265628 	
MGI:102683	Grb7	growth factor receptor bound protein 7	11		negative regulation of translation			IMP		J:175158 	
MGI:1351342	Grm5	glutamate receptor, metabotropic 5	7		regulation of translational elongation			ISO	P41594 	J:164563 	
MGI:1316728	Gspt1	G1 to S phase transition 1	16		cytoplasmic translational termination			IBA	PTN000562411 	J:265628 	
MGI:1316728	Gspt1	G1 to S phase transition 1	16		regulation of translational termination			ISO	P15170 	J:164563 	
MGI:1316728	Gspt1	G1 to S phase transition 1	16		translation			IBA	PTN000561878 	J:265628 	
MGI:1316727	Gspt2	G1 to S phase transition 2	X		cytoplasmic translational termination			IBA	PTN000562411 	J:265628 	
MGI:1316727	Gspt2	G1 to S phase transition 2	X		translation			IBA	PTN000561878 	J:265628 	
MGI:109443	Gtpbp1	GTP binding protein 1	15		translational elongation			IBA	PTN001500717 	J:265628 	
MGI:1860138	Gtpbp2	GTP binding protein 2	17		rescue of stalled ribosome			IMP		J:211326 	
MGI:1860138	Gtpbp2	GTP binding protein 2	17		translational elongation			IBA	PTN001500717 	J:265628 	
MGI:2140726	Guf1	GUF1 homolog, GTPase	5		positive regulation of translation			IBA	PTN002460656 	J:265628 	
MGI:2140726	Guf1	GUF1 homolog, GTPase	5		translation			IEA	KW-0648 	J:60000 	
MGI:109267	Gzmb	granzyme B	14		negative regulation of translation			ISO	P10144 	J:164563 	
MGI:109256	Gzmc	granzyme C	14		negative regulation of translation			ISO	P10144 	J:164563 	
MGI:109255	Gzmd	granzyme D	14		negative regulation of translation			ISO	P10144 	J:164563 	
MGI:109265	Gzme	granzyme E	14		negative regulation of translation			ISO	P10144 	J:164563 	
MGI:109254	Gzmf	granzyme F	14		negative regulation of translation			ISO	P10144 	J:164563 	
MGI:109253	Gzmg	granzyme G	14		negative regulation of translation			ISO	P10144 	J:164563 	
MGI:2675494	Gzmn	granzyme N	14		negative regulation of translation			ISO	P10144 	J:164563 	
MGI:1891713	Habp4	hyaluronic acid binding protein 4	13		positive regulation of translational initiation			IBA	PTN002642180 	J:265628 	
MGI:1891713	Habp4	hyaluronic acid binding protein 4	13		positive regulation of translational initiation			ISO	Q5JVS0 	J:164563 	
MGI:1891713	Habp4	hyaluronic acid binding protein 4	13		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:108087	Hars	histidyl-tRNA synthetase	18		histidyl-tRNA aminoacylation			IBA	PTN000159098 	J:265628 	
MGI:108087	Hars	histidyl-tRNA synthetase	18		histidyl-tRNA aminoacylation			ISO	P12081 	J:164563 	
MGI:108087	Hars	histidyl-tRNA synthetase	18		mitochondrial translation			IBA	PTN000159004 	J:265628 	
MGI:108087	Hars	histidyl-tRNA synthetase	18		translation			IEA	KW-0648 	J:60000 	
MGI:108087	Hars	histidyl-tRNA synthetase	18		tRNA aminoacylation for protein translation			IEA	IPR000738 	J:72247 	
MGI:1918041	Hars2	histidyl-tRNA synthetase 2	18		histidyl-tRNA aminoacylation			IBA	PTN000159098 	J:265628 	
MGI:1918041	Hars2	histidyl-tRNA synthetase 2	18		histidyl-tRNA aminoacylation			ISO	P49590 	J:164563 	
MGI:1918041	Hars2	histidyl-tRNA synthetase 2	18		translation			IEA	KW-0648 	J:60000 	
MGI:96021	Hbb-b1	hemoglobin, beta adult major chain	7		regulation of eIF2 alpha phosphorylation by heme			IMP	MGI:1857179 	J:99200 	
MGI:1891704	Hbs1l	Hbs1-like (S. cerevisiae)	10		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1891704	Hbs1l	Hbs1-like (S. cerevisiae)	10		translation			IBA	PTN000561878 	J:265628 	
MGI:1891704	Hbs1l	Hbs1-like (S. cerevisiae)	10		translational elongation			IEA	KW-0251 	J:60000 	
MGI:101947	Hnrnpd	heterogeneous nuclear ribonucleoprotein D	5		3'-UTR-mediated mRNA destabilization			ISO	RGD:620365 	J:155856 	
MGI:101947	Hnrnpd	heterogeneous nuclear ribonucleoprotein D	5		circadian regulation of translation			ISO	Q14103 	J:164563 	
MGI:101947	Hnrnpd	heterogeneous nuclear ribonucleoprotein D	5		positive regulation of translation			ISO	Q14103 	J:164563 	
MGI:104816	Hnrnpl	heterogeneous nuclear ribonucleoprotein L	7		positive regulation of translation			ISO	RGD:71059 	J:155856 	
MGI:1891692	Hnrnpr	heterogeneous nuclear ribonucleoprotein R	4		mRNA destabilization			ISO	RGD:631348 	J:155856 	
MGI:2145219	Iars	isoleucine-tRNA synthetase	13		isoleucyl-tRNA aminoacylation			IBA	PTN002449689 	J:265628 	
