MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1277193	G6pc2	glucose-6-phosphatase, catalytic, 2	2		regulation of insulin secretion			ISO	Q9NQR9 	J:164563 	
MGI:1333854	Gab2	growth factor receptor bound protein 2-associated protein 2	7		positive regulation of mast cell degranulation			IMP		J:70424 	
MGI:1860139	Gabbr1	gamma-aminobutyric acid (GABA) B receptor, 1	17		negative regulation of dopamine secretion			ISO	RGD:621537 	J:155856 	
MGI:1860139	Gabbr1	gamma-aminobutyric acid (GABA) B receptor, 1	17		negative regulation of epinephrine secretion			ISO	RGD:621537 	J:155856 	
MGI:1860139	Gabbr1	gamma-aminobutyric acid (GABA) B receptor, 1	17		negative regulation of gamma-aminobutyric acid secretion			ISO	RGD:621537 	J:155856 	
MGI:1860139	Gabbr1	gamma-aminobutyric acid (GABA) B receptor, 1	17		positive regulation of glutamate secretion			ISO	RGD:621537 	J:155856 	
MGI:1860139	Gabbr1	gamma-aminobutyric acid (GABA) B receptor, 1	17		positive regulation of growth hormone secretion			ISO	RGD:621537 	J:155856 	
MGI:1860139	Gabbr1	gamma-aminobutyric acid (GABA) B receptor, 1	17		regulation of glutamate secretion			ISO	RGD:621537 	J:155856 	
MGI:95637	Gal	galanin and GMAP prepropeptide	19		positive regulation of cortisol secretion			ISO	P22466 	J:164563 	
MGI:1096364	Galr1	galanin receptor 1	18		positive regulation of cortisol secretion			ISO	P47211 	J:164563 	
MGI:95661	Gata1	GATA binding protein 1	X		positive regulation of mast cell degranulation			ISO	RGD:2663 	J:155856 	
MGI:95662	Gata2	GATA binding protein 2	6		positive regulation of mast cell degranulation			ISO	RGD:2664 	J:155856 	
MGI:95663	Gata3	GATA binding protein 3	2		parathyroid hormone secretion			IMP	MGI:2181201 	J:161634 	
MGI:95674	Gcg	glucagon	2		positive regulation of insulin secretion involved in cellular response to glucose stimulus			IBA	PTN000152008 	J:265628 	
MGI:95674	Gcg	glucagon	2		positive regulation of insulin secretion involved in cellular response to glucose stimulus			IDA		J:160042 	
MGI:95674	Gcg	glucagon	2		regulation of insulin secretion			IDA		J:89497 J:179825 	
MGI:99572	Gcgr	glucagon receptor	11		exocytosis			ISO	RGD:2669 	J:155856 	
MGI:1270854	Gck	glucokinase	11		negative regulation of epinephrine secretion			ISO	RGD:2670 	J:155856 	
MGI:1270854	Gck	glucokinase	11		positive regulation of insulin secretion			IMP		J:29415 J:141688 	
MGI:1270854	Gck	glucokinase	11		positive regulation of insulin secretion			ISO	RGD:2670 	J:155856 	
MGI:1270854	Gck	glucokinase	11		positive regulation of insulin secretion			ISO	P35557 	J:164563 	
MGI:1270854	Gck	glucokinase	11		regulation of insulin secretion			IBA	PTN002714980 	J:265628 	
MGI:1270854	Gck	glucokinase	11		regulation of insulin secretion	regulates a function/process that happens in type B pancreatic cell,regulates a function/process that happens in islets of Langerhans		IMP	MGI:2177703 	J:30334 	
MGI:1270854	Gck	glucokinase	11		regulation of insulin secretion			IMP	MGI:2177703 	J:38011 	
MGI:1270854	Gck	glucokinase	11		regulation of insulin secretion			ISO	P35557 	J:164563 	
MGI:95692	Gdf9	growth differentiation factor 9	11		regulation of progesterone secretion			ISO	O60383 	J:164563 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		growth hormone secretion			IBA	PTN002598702 	J:265628 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		growth hormone secretion			IDA		J:89243 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		growth hormone secretion	happens in serum		IMP	MGI:3051561 	J:102449 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		growth hormone secretion			IMP		J:43815 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		growth hormone secretion			ISO	RGD:61883 	J:155856 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		growth hormone secretion			ISO	P01286 	J:73065 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		positive regulation of growth hormone secretion			IBA	PTN002598702 	J:265628 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		positive regulation of growth hormone secretion			ISO	RGD:61883 	J:155856 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		positive regulation of growth hormone secretion			ISO	P01286 	J:73065 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		positive regulation of hormone secretion	regulates a function/process that happens in serum,regulates a function/process that has the participant Gh		IMP	MGI:3051561 	J:102449 J:116842 	
MGI:95709	Ghrh	growth hormone releasing hormone	2		positive regulation of hormone secretion			IMP		J:43815 	
MGI:95710	Ghrhr	growth hormone releasing hormone receptor	6		lactation			IMP	MGI:1856425 	J:802 J:5647 	
MGI:95710	Ghrhr	growth hormone releasing hormone receptor	6		positive regulation of growth hormone secretion	happens in pituitary gland		IMP	MGI:1856425 	J:5710 	
MGI:95710	Ghrhr	growth hormone releasing hormone receptor	6		positive regulation of growth hormone secretion	regulates a function/process that happens in adenohypophysis pars anterior,regulates a function/process that happens in somatotropin secreting cell		IMP	MGI:1856425 	J:8252 	
MGI:95710	Ghrhr	growth hormone releasing hormone receptor	6		positive regulation of growth hormone secretion			IMP	MGI:1856425 	J:7060 	
MGI:95710	Ghrhr	growth hormone releasing hormone receptor	6		positive regulation of growth hormone secretion			ISO	RGD:2688 	J:155856 	
MGI:95710	Ghrhr	growth hormone releasing hormone receptor	6		positive regulation of hormone secretion	regulates a function/process that happens in serum,regulates a function/process that has the participant Igf1		IMP	MGI:1856425 	J:3735 	
MGI:1930008	Ghrl	ghrelin	6		gastric acid secretion			IBA	PTN000364583 	J:265628 	
MGI:1930008	Ghrl	ghrelin	6		gastric acid secretion			ISO	RGD:632283 	J:155856 	
MGI:1930008	Ghrl	ghrelin	6		negative regulation of insulin secretion			IMP	MGI:3709886 	J:121019 	
MGI:1930008	Ghrl	ghrelin	6		negative regulation of insulin secretion			ISO	Q9QYH7 	J:121019 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of corticotropin secretion			ISO	Q9UBU3 	J:164563 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of cortisol secretion			ISO	Q9UBU3 	J:164563 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of growth hormone secretion			IBA	PTN000364583 	J:265628 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of growth hormone secretion			ISO	RGD:632283 	J:155856 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of growth hormone secretion			ISO	Q9UBU3 	J:164563 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of insulin secretion			ISO	RGD:632283 	J:155856 	
MGI:1930008	Ghrl	ghrelin	6		positive regulation of insulin secretion involved in cellular response to glucose stimulus			ISO	RGD:632283 	J:155856 	
MGI:2441906	Ghsr	growth hormone secretagogue receptor	3		ghrelin secretion			ISO	RGD:621397 	J:155856 	
MGI:2441906	Ghsr	growth hormone secretagogue receptor	3		growth hormone secretion			IGI	MGI:1930008 	J:89243 	
MGI:2441906	Ghsr	growth hormone secretagogue receptor	3		negative regulation of insulin secretion			ISO	O08725 	J:121019 	
MGI:2441906	Ghsr	growth hormone secretagogue receptor	3		negative regulation of norepinephrine secretion			ISO	RGD:621397 	J:155856 	
MGI:2441906	Ghsr	growth hormone secretagogue receptor	3		regulation of growth hormone secretion			ISO	RGD:621397 	J:155856 	
MGI:107504	Gip	gastric inhibitory polypeptide	11		positive regulation of glucagon secretion			ISO	RGD:2709 	J:155856 	
MGI:107504	Gip	gastric inhibitory polypeptide	11		positive regulation of insulin secretion			ISO	RGD:2709 	J:155856 	
MGI:107504	Gip	gastric inhibitory polypeptide	11		regulation of insulin secretion			IEA	IPR039078 	J:72247 	
MGI:1926252	Gipc1	GIPC PDZ domain containing family, member 1	8		glutamate secretion			IMP	MGI:3663921 	J:111724 	
MGI:1926252	Gipc1	GIPC PDZ domain containing family, member 1	8		regulation of synaptic vesicle exocytosis	happens in Schaffer collateral - CA1 synapse		IMP		J:111724 	
MGI:1926252	Gipc1	GIPC PDZ domain containing family, member 1	8		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:111724 	
MGI:1352753	Gipr	gastric inhibitory polypeptide receptor	7		positive regulation of insulin secretion			ISO	RGD:2689 	J:155856 	
MGI:1927140	Git1	GIT ArfGAP 1	11		regulation of synaptic vesicle exocytosis	happens in calyx of Held		IMP		J:228729 	
MGI:1347053	Git2	GIT ArfGAP 2	5		regulation of synaptic vesicle exocytosis	happens in calyx of Held		IMP		J:228729 	
MGI:95713	Gja1	gap junction protein, alpha 1	10		glutamate secretion	is a part of cellular response to amyloid-beta,happens in astrocyte		IMP		J:279975 	
MGI:95713	Gja1	gap junction protein, alpha 1	10		milk ejection reflex	has the participant mammary gland		IMP	MGI:2682016 	J:159723 	
MGI:95713	Gja1	gap junction protein, alpha 1	10		positive regulation of insulin secretion			ISO	RGD:2690 	J:155856 	
MGI:95716	Gja5	gap junction protein, alpha 5	3		regulation of renin secretion into blood stream			IMP	MGI:2445238 	J:133709 	
MGI:99571	Glp1r	glucagon-like peptide 1 receptor	17		hormone secretion			ISO	RGD:2703 	J:155856 	
MGI:99571	Glp1r	glucagon-like peptide 1 receptor	17		insulin secretion			ISO	RGD:2703 	J:155856 	
MGI:99571	Glp1r	glucagon-like peptide 1 receptor	17		positive regulation of insulin secretion			ISO	RGD:2703 	J:155856 	
MGI:95749	Glra3	glycine receptor, alpha 3 subunit	8		regulation of synaptic vesicle exocytosis	happens in glycinergic synapse,happens in brainstem		IDA		J:231366 	
MGI:95749	Glra3	glycine receptor, alpha 3 subunit	8		regulation of synaptic vesicle exocytosis	happens in glycinergic synapse,happens in brainstem		IMP		J:231366 	
MGI:2135625	Glrx	glutaredoxin	13		positive regulation of exocytosis			ISO	RGD:70951 	J:155856 	
MGI:2135625	Glrx	glutaredoxin	13		positive regulation of insulin secretion			ISO	RGD:70951 	J:155856 	
MGI:95753	Glud1	glutamate dehydrogenase 1	14		positive regulation of insulin secretion			IGI	MGI:1922637 	J:129427 	
MGI:95739	Glul	glutamate-ammonia ligase (glutamine synthetase)	1		positive regulation of insulin secretion			ISO	RGD:2710 	J:155856 	
MGI:6215011	Gm49601	predicted gene, 49601	16		regulation of exocytosis			IBA	PTN004499727 	J:265628 	
MGI:95772	Gnai2	guanine nucleotide binding protein (G protein), alpha inhibiting 2	9		negative regulation of calcium ion-dependent exocytosis			ISO	RGD:620243 	J:155856 	
MGI:95772	Gnai2	guanine nucleotide binding protein (G protein), alpha inhibiting 2	9		positive regulation of renal sodium excretion			ISO	RGD:620243 	J:155856 	
MGI:95777	Gnas	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus	2		negative regulation of renal sodium excretion			ISO	RGD:2716 	J:155856 	
MGI:95777	Gnas	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus	2		regulation of parathyroid hormone secretion			IMP	MGI:3043369 	J:97229 	
MGI:3643902	Gnptab	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits	10		protein secretion	happens in fibroblast,uses Ctsd		IMP	MGI:3757945 	J:124928 	
MGI:3643902	Gnptab	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits	10		secretion of lysosomal enzymes			IMP		J:164482 	
MGI:1913879	Golph3	golgi phosphoprotein 3	15		positive regulation of protein secretion			ISO	Q9H4A6 	J:164563 	
MGI:1913879	Golph3	golgi phosphoprotein 3	15		protein secretion			ISO	Q9H4A6 	J:164563 	
MGI:1917129	Golph3l	golgi phosphoprotein 3-like	3		positive regulation of protein secretion			ISO	Q9H4A5 	J:164563 	
MGI:2142716	Gpat4	glycerol-3-phosphate acyltransferase 4	8		lactation			IMP	MGI:3624276 	J:108166 	
MGI:1924104	Gper1	G protein-coupled estrogen receptor 1	5		positive regulation of insulin secretion			IDA		J:174852 	
MGI:106604	Gpld1	glycosylphosphatidylinositol specific phospholipase D1	13		positive regulation of insulin secretion involved in cellular response to glucose stimulus	happens in type B pancreatic cell		IDA		J:190286 	
MGI:106604	Gpld1	glycosylphosphatidylinositol specific phospholipase D1	13		positive regulation of secretion	uses UniProtKB:Q9ESD1		IMP		J:119868 	
MGI:1202299	Gpr27	G protein-coupled receptor 27	6		positive regulation of insulin secretion involved in cellular response to glucose stimulus			IMP		J:181489 	
MGI:1918361	Gpr39	G protein-coupled receptor 39	1		negative regulation of gastric acid secretion	regulates a function/process that happens in stomach		IMP	MGI:3723512 	J:124913 	
MGI:1918361	Gpr39	G protein-coupled receptor 39	1		positive regulation of insulin secretion	regulates a function/process that happens in islets of Langerhans,regulates a function/process that happens in type B pancreatic cell		IMP	MGI:3723512 	J:151806 	
MGI:1918361	Gpr39	G protein-coupled receptor 39	1		positive regulation of insulin secretion involved in cellular response to glucose stimulus	regulates a function/process that happens in islets of Langerhans,regulates a function/process that happens in type B pancreatic cell		IMP	MGI:3701833 	J:158062 	
MGI:2441763	Gpr68	G protein-coupled receptor 68	12		positive regulation of insulin secretion	regulates a function/process that happens in islets of Langerhans		IMP	MGI:5445001 	J:189192 	
MGI:2441763	Gpr68	G protein-coupled receptor 68	12		positive regulation of insulin secretion involved in cellular response to glucose stimulus			IMP	MGI:5445001 	J:189192 	
MGI:2668412	Gpr119	G-protein coupled receptor 119	X		insulin secretion			IDA		J:94969 	
MGI:95814	Grik1	glutamate receptor, ionotropic, kainate 1	16		positive regulation of gamma-aminobutyric acid secretion	regulates a function/process that happens in amygdala,regulates a function/process that happens in GABAergic neuron		IMP	MGI:2176347 	J:129352 	
MGI:95818	Grik5	glutamate receptor, ionotropic, kainate 5 (gamma 2)	7		regulation of synaptic vesicle fusion to presynaptic active zone membrane	happens in hippocampus CA3,happens in glutamatergic neuron		IMP	MGI:2668206 	J:81742 	
MGI:95821	Grin2b	glutamate receptor, ionotropic, NMDA2B (epsilon 2)	6		positive regulation of glutamate secretion			ISO	RGD:2738 	J:155856 	
MGI:1933206	Grin3a	glutamate receptor ionotropic, NMDA3A	4		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in UBERON:0001950		IDA		J:253352 	
MGI:1933206	Grin3a	glutamate receptor ionotropic, NMDA3A	4		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in UBERON:0001950		IMP		J:253352 	
MGI:87940	Grk2	G protein-coupled receptor kinase 2	19		positive regulation of catecholamine secretion			ISO	RGD:2062 	J:155856 	
MGI:1351339	Grm2	glutamate receptor, metabotropic 2	9		glutamate secretion			ISO	RGD:2743 	J:155856 	
MGI:1351339	Grm2	glutamate receptor, metabotropic 2	9		regulation of dopamine secretion			ISO	RGD:2743 	J:155856 	
MGI:1351339	Grm2	glutamate receptor, metabotropic 2	9		regulation of glutamate secretion			ISO	RGD:2743 	J:155856 	
MGI:1351341	Grm4	glutamate receptor, metabotropic 4	17		regulation of synaptic vesicle exocytosis	happens in parallel fiber to Purkinje cell synapse		EXP		J:35793 	
MGI:1351341	Grm4	glutamate receptor, metabotropic 4	17		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in cerebellum		EXP		J:35793 	
MGI:1351341	Grm4	glutamate receptor, metabotropic 4	17		regulation of synaptic vesicle exocytosis	happens in parallel fiber to Purkinje cell synapse		IDA		J:35793 	
MGI:1351341	Grm4	glutamate receptor, metabotropic 4	17		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in cerebellum		IDA		J:35793 	
MGI:1351341	Grm4	glutamate receptor, metabotropic 4	17		regulation of synaptic vesicle exocytosis	happens in parallel fiber to Purkinje cell synapse		IMP		J:35793 	
MGI:1351341	Grm4	glutamate receptor, metabotropic 4	17		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in cerebellum		IMP		J:35793 	
MGI:1351344	Grm7	glutamate receptor, metabotropic 7	6		negative regulation of glutamate secretion			ISO	RGD:619857 	J:155856 	
MGI:1351344	Grm7	glutamate receptor, metabotropic 7	6		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in cerebellum		EXP		J:114768 	
MGI:1351344	Grm7	glutamate receptor, metabotropic 7	6		regulation of synaptic vesicle exocytosis	happens in glutamatergic synapse,happens in cerebellum		IDA		J:114768 	
MGI:1351345	Grm8	glutamate receptor, metabotropic 8	6		regulation of neurotransmitter secretion			ISO	RGD:619858 	J:155856 	
MGI:1351345	Grm8	glutamate receptor, metabotropic 8	6		regulation of synaptic vesicle exocytosis			ISO	RGD:619858 	J:155856 	
MGI:1861437	Gsk3b	glycogen synthase kinase 3 beta	16		regulation of synaptic vesicle exocytosis			ISO	P49841 	J:164563 	
MGI:1270851	Guca2b	guanylate cyclase activator 2b (retina)	4		body fluid secretion			IMP	MGI:2679505 	J:86148 	
MGI:96009	Hadh	hydroxyacyl-Coenzyme A dehydrogenase	3		negative regulation of insulin secretion			ISO	RGD:69321 	J:155856 	
MGI:96009	Hadh	hydroxyacyl-Coenzyme A dehydrogenase	3		regulation of insulin secretion			IMP		J:166803 	
MGI:1261831	Hap1	huntingtin-associated protein 1	11		exocytosis			IEA	KW-0268 	J:60000 	
MGI:1261831	Hap1	huntingtin-associated protein 1	11		regulation of exocytosis			IMP		J:213185 	
MGI:1933383	Hcar2	hydroxycarboxylic acid receptor 2	5		positive regulation of adiponectin secretion			ISO	RGD:727952 	J:155856 	
MGI:96052	Hck	hemopoietic cell kinase	2		exocytosis			IEA	KW-0268 	J:60000 	
MGI:1202306	Hcrt	hypocretin	11		regulation of neurotransmitter secretion			IBA	PTN001032298 	J:265628 	
MGI:1202306	Hcrt	hypocretin	11		regulation of neurotransmitter secretion			ISO	RGD:2786 	J:155856 	
MGI:109191	Hfe	homeostatic iron regulator	13		positive regulation of peptide hormone secretion			ISO	Q30201 	J:164563 	
MGI:104681	Hgs	HGF-regulated tyrosine kinase substrate	11		positive regulation of exosomal secretion			ISO	O14964 	J:164563 	
MGI:106918	Hif1a	hypoxia inducible factor 1, alpha subunit	12		lactation	has the participant mammary gland		IMP	MGI:2386679 	J:82618 	
